StudentID,IdNumber,CourseKey,CourseCode,Course.WorkExperienceIndicator,Course.STEMFlag,Course.PlannedLearningHours,Course.NumberOfWeeks,Course.LengthOfCourse,Course.HoursPerWeek,Course.FT_PT,Course.FE_HE,Course.CourseTypeTitle,Course.Campus,EnrolmentToStartCourseDays,AnnualStartDate,HasApprovedFundClaim,StudentCategoryTitle,SourceOfFinanceTitle,vStudent_Indicators_InYear.CareExperienced,vStudent_Indicators_InYear.DisabilityName,vStudent_Indicators_InYear.HasPLSP,vStudent_Indicators_InYear.IsCarer,vStudent_Indicators.Ethnicity,vStudent_Indicators_InYear.SIMD_Rank,vStudent_Indicators.Gender,vStudent_Indicators.MaritalStatus,vStudent_Indicators.Nationality,vStudent_Indicators.Religion,vStudent_Indicators.SexualOrientation,Average of AttendanceRate,Withdrawn
89827,1627169,VQAUT3-SD323A-2023,VQAUT3,N,Y,280,34,4,0,PT,FE,Other vocational programme – other,Glenrothes,-82,2023-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,British,1839,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
89827,1627169,VQEMS5-SF121A-2021,VQEMS5,N,Y,720,36,1,16,FT,FE,Other vocational programme – other,Glenrothes,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,1839,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,0
89827,1627169,VRLVM-SF123A-2023,VRLVM,N,Y,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,41,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,1839,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,1
89855,1627342,HCART-SD121A-2021,HCART,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Glenrothes,-1,2021-09-02 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,519,Male,Married,Scotland,Prefer not to say,Heterosexual/straight,1,0
89866,1627366,NQHSC6-BF122B-2022,NQHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,7,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1342,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0,1
89927,1627571,HDPHO-HF222A-2022,HDPHO,N,N,600,36,2,15,FT,HE,Other vocational programme – other,Dunfermline,14,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Multiple,Yes,No,Scottish,1299,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
90108,1628099,NQHSC6-SF122A-2022,NQHSC6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Glenrothes,39,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,Yes,No known disability,No,Yes,Scottish,5547,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0.0909,1
90146,1628202,HDCHP-HF221A-2021,HDCHP,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Dunfermline,25,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,3204,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
90212,1628291,NQPSS5-BF122B-2022,NQPSS5,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,3,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,3404,Female,Other,Scotland,None,Heterosexual/straight,0,0
90212,1628291,VQBAR220-BF121A-2021,VQBAR220,N,N,440,37,1,11,PT,FE,Other vocational programme – other,Kirkcaldy,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,3404,Female,Other,Scotland,None,Heterosexual/straight,1,0
90220,1628299,HCMEN-HD221A-2021,HCMEN,N,Y,240,36,2,0,PT,HE,Other vocational programme – other,Rosyth,12,2021-08-31 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,845,Male,Other,Scotland,None,Heterosexual/straight,1,0
90236,1628320,HDAIT-BF121A-2021,HDAIT,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,54,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Other impairment not listed,No,No,Scottish,3792,Male,Prefer not to say,Scotland,Prefer not to say,Bi/bisexual,0.25,1
90313,1628529,HDCDS-BF222A-2022,HDCDS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,28,2022-08-29 00:00:00,N,Full-time college based not included above,Self-financing student,No,No known disability,No,No,Scottish,3144,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,1
90313,1628529,HDCDS-BF221A-2021,HDCDS,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Kirkcaldy,60,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,3399,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,1
90360,1628605,HCMAE-SD221A-2021,HCMAE,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Glenrothes,61,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,883,Female,Other,Scotland,None,Heterosexual/straight,1,0
90375,1628624,MAPLU320-SB321A-2021,MAPLU320,N,N,175,5,1,35,PT,FE,Other vocational programme – other,Glenrothes,29,2021-08-30 00:00:00,N,Permanent or temporary employment,Fee Waiver - COVID,No,No known disability,No,No,Scottish,2169,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
90406,1628679,ACTEV6-BF121A-2021,ACTEV6,N,N,640,36,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,48,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Polish,1770,Female,Other,Poland,Prefer not to say,Gay woman/lesbian,1,0
90406,1628679,HCTRT-BF122A-2022,HCTRT,N,N,600,40,1,15,FT,HE,Other vocational programme – other,Kirkcaldy,46,2022-08-29 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Polish,1770,Female,Other,Poland,Prefer not to say,Gay woman/lesbian,1,0
90407,1628680,HCCOM-HE122A-2022,HCCOM,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Dunfermline,27,2022-08-30 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4329,Male,Married,Scotland,None,Heterosexual/straight,0,1
90407,1628680,HEMBUE-FI123A-2023,HEMBUE,N,Y,0,36,1,0,PT,HE,Other vocational programme – other,Glenrothes,-36,2023-08-28 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4329,Male,Married,Scotland,None,Heterosexual/straight,1,0
90407,1628680,HEMBUE-FI122A-2022,HEMBUE,N,Y,40,36,1,0,PT,HE,Other vocational programme – other,Glenrothes,-3,2022-08-29 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,4329,Male,Married,Scotland,None,Heterosexual/straight,1,0
90457,1628772,NCCHS5-BF121A-2021,NCCHS5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,7,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,1344,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
90601,1628993,ONCCO-HP121A-2021,ONCCO,N,N,6,1,1,0,PT,FE,Other vocational programme – other,Dunfermline,-30,2021-08-09 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,Long standing illness,No,No,Scottish,1833,Male,Other,Scotland,None,Heterosexual/straight,1,0
90628,1629055,HCELG7-SD221A-2021,HCELG7,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Glenrothes,61,2021-08-30 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,Specific learning difficulty,No,No,Scottish,2497,Male,Prefer not to say,Scotland,None,Heterosexual/straight,0.6364,0
90652,1629083,ONWEE-HP122C-2022,ONWEE,N,Y,3,2,1,0,PT,FE,Other vocational programme – other,Other,-78,2022-08-25 00:00:00,N,Permanent or temporary employment,UK industry and commerce,No,No known disability,No,No,Scottish,5665,Male,Other,Scotland,None,Heterosexual/straight,1,0
90676,1629129,HDCIR-SF121A-2021,HDCIR,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,0,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2643,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
90676,1629129,HDCIR-SF222A-2022,HDCIR,N,N,600,36,2,0,FT,HE,Other vocational programme – other,Glenrothes,20,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,2643,Male,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,0
90685,1629141,HCMAE-SD221A-2021,HCMAE,N,Y,240,34,2,0,PT,HE,Other vocational programme – other,Glenrothes,35,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,UK industry and commerce,No,No known disability,No,No,Scottish,2360,Male,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0.5,0
90718,1629194,ACTEV6-BF122A-2022,ACTEV6,N,N,720,36,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,7,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,Yes,No,Scottish,627,Female,Prefer not to say,Scotland,Prefer not to say,Prefer not to say,1,1
90727,1629203,NQPSS6-HF122B-2022,NQPSS6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Dunfermline,27,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,440,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
90743,1629235,HECCOM-FI122A-2022,HECCOM,N,Y,40,52,1,0,PT,HE,Other vocational programme – other,Other,0,2022-08-29 00:00:00,N,Permanent or temporary employment,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,British,646,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
90753,1629250,HCVIC-SF121A-2021,HCVIC,N,Y,720,40,1,18,FT,HE,Other vocational programme – other,Glenrothes,49,2021-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,British,6183,Female,Prefer not to say,Scotland,Prefer not to say,Bi/bisexual,1,0
90753,1629250,HDVIC-SF222A-2022,HDVIC,N,N,600,40,2,15,FT,HE,Other vocational programme – other,Glenrothes,24,2022-09-01 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Specific learning difficulty,No,No,British,6183,Female,Prefer not to say,Scotland,Prefer not to say,Bi/bisexual,1,0
90765,1629269,VQBAR2-BF123A-2023,VQBAR2,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,-1,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,1957,Female,Other,Scotland,None,Heterosexual/straight,0.75,0
90787,1629295,ACHSC6-HF123A-2023,ACHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,34,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,Yes,No,Scottish,4479,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
90787,1629295,NCCHS5-HF122A-2022,NCCHS5,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,11,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,Specific learning difficulty,No,No,Scottish,4479,Female,Prefer not to say,Scotland,Christian: Protestant,Heterosexual/straight,1,0
90791,1629299,HCFWI-SF122A-2022,HCFWI,N,Y,600,36,1,0,FT,HE,Other vocational programme – other,Glenrothes,35,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Polish,879,Male,Other,Poland,Prefer not to say,Heterosexual/straight,0.8462,1
90791,1629299,NCFAW5-SF121A-2021,NCFAW5,N,Y,720,36,1,0,FT,FE,Other vocational programme – other,Glenrothes,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Polish,879,Male,Other,Poland,Prefer not to say,Heterosexual/straight,0.5,0
90828,1629355,NQACC6-LF122A-2022,NQACC6,N,N,760,36,1,19,FT,FE,Other vocational programme – other,Levenmouth,42,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,463,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
90883,1629447,HCART-SF122A-2022,HCART,N,Y,600,36,1,15,FT,HE,Other vocational programme – other,Glenrothes,40,2022-08-29 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),Yes,Mental Health Condition,No,No,Scottish,1265,Male,Prefer not to say,Scotland,Buddhist,Prefer not to say,0.7143,1
90907,1629481,HCSOS-HF122A-2022,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,21,2022-08-29 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Mental Health Condition,Yes,No,Scottish,442,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,0,0
90907,1629481,HCSOS-HF121B-2021,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,35,2021-08-30 00:00:00,Y,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,Mental Health Condition,No,No,Scottish,442,Female,Prefer not to say,Scotland,Prefer not to say,Heterosexual/straight,1,1
90923,1629504,VQHAI220-HF121A-2021,VQHAI220,N,N,240,14,1,14,PT,FE,Other vocational programme – other,Dunfermline,22,2021-08-23 00:00:00,Y,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,Yes,Yes,Scottish,6573,Female,Prefer not to say,Scotland,Christian: Roman Catholic,Heterosexual/straight,1,0
90931,1629526,ICCSC5-BF122A-2022,ICCSC5,N,Y,640,40,1,16,FT,FE,Other vocational programme – other,Kirkcaldy,24,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,2426,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
91016,1629655,VQHAI220-HF121A-2021,VQHAI220,N,N,240,14,1,14,PT,FE,Other vocational programme – other,Dunfermline,22,2021-08-23 00:00:00,N,Full-time college based not included above,Fee Waiver - COVID,No,No known disability,No,No,Scottish,6743,Female,Married,Scotland,None,Heterosexual/straight,1,0
91016,1629655,VQHAI6-BF122A-2022,VQHAI6,N,N,720,30,1,0,FT,FE,Other vocational programme – other,Kirkcaldy,20,2022-08-29 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,6743,Female,Married,Scotland,None,Heterosexual/straight,1,0
91022,1629661,HCSOS-HF123B-2023,HCSOS,N,N,600,36,1,0,FT,HE,Other vocational programme – other,Dunfermline,0,2023-08-30 00:00:00,N,Full-time college based not included above,Student Awards Agency for Scotland (SAAS),No,No known disability,No,No,Scottish,519,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
91022,1629661,NQACC6-HF122B-2022,NQACC6,N,N,760,40,1,19,FT,FE,Other vocational programme – other,Dunfermline,39,2022-08-29 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,Yes,No,Scottish,519,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
91022,1629661,NQHSC6-HF121A-2021,NQHSC6,N,N,720,36,1,0,FT,FE,Other vocational programme – other,Dunfermline,35,2021-08-30 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,519,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,1
91121,1629788,MACSA-HE122B-2022,MACSA,N,Y,360,40,4,9,PT,FE,Other vocational programme – other,Dunfermline,-3,2022-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,907,Male,Other,Scotland,None,Heterosexual/straight,1,0
91121,1629788,ONDSC5-HF121A-2021,ONDSC5,N,N,720,34,3,20,FT,FE,Other vocational programme – other,Dunfermline,-2,2021-08-23 00:00:00,Y,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,Scottish,907,Male,Other,Scotland,None,Heterosexual/straight,1,0
91122,1629789,VQBRI3-SB121A-2021,VQBRI3,N,Y,760,29,4,0,FT,FE,Other vocational programme – other,Glenrothes,-2,2021-08-30 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,1828,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
91129,1629796,NQHUB6-HE123A-2023,NQHUB6,N,Y,160,17,1,0,PT,FE,Other vocational programme – other,Dunfermline,11,2023-08-22 00:00:00,N,Registered unemployed – receiving jobseekers allowance,Universal Credit (UC),No,No known disability,No,No,Scottish,3280,Female,Prefer not to say,Scotland,None,Heterosexual/straight,0,0
91130,1629797,VQAUT3-SD423A-2023,VQAUT3,N,Y,280,34,4,0,PT,FE,Other vocational programme – other,Glenrothes,33,2023-08-28 00:00:00,N,Student on YT/Skillseekers/New Deal/Modern Apprenticeship,"Government Training Credit e.g. Skillseeker, Modern Apprenticeship",No,No known disability,No,No,Scottish,2360,Male,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
91140,1629811,ONSTI-LO121A-2021,ONSTI,N,N,196,18,1,0,PT,FE,Other vocational programme – for students with learning difficulties,Levenmouth,6,2021-08-30 00:00:00,N,Not registered unemployed but not working,Fee waiver – student on a DPG 18 / PG 5 programme,No,No known disability,Yes,No,British,1011,Female,Married,Scotland,Prefer not to say,Heterosexual/straight,1,1
91378,1630092,ACSSH6-BF123A-2023,ACSSH6,N,N,720,40,1,18,FT,FE,Other vocational programme – other,Kirkcaldy,7,2023-08-28 00:00:00,N,Full-time college based not included above,Fee waiver – full-time non-advanced,No,No known disability,No,No,British,3798,Female,Prefer not to say,Scotland,None,Heterosexual/straight,1,0
